ORDER_HEAD_LINE_NO,OS_STATUS_CD,CREATED_OBJECT_TYPE,CREATED_OBJECT_ID,CREATED_PROGRAM_ID,CREATION_TIMESTAMP,LAST_UPDATED_OBJECT_TYPE,LAST_UPDATED_OBJECT_ID,LAST_UPDATE_PROGRAM_ID,LAST_UPDATE_TIMESTAMP,DATA_END_STATUS,DATA_END_OBJECT_TYPE,DATA_END_OBJECT_ID,DATA_END_PROGRAM_ID,DATA_END_TIMESTAMP,ARCHIVE_COMPLETED_FLAG,ARCHIVED_EMPLOYEE_NUM,ARCHIVED_TIMESTAMP,ARCHIVE_PROGRAM_ID,OS_PROCESS_STATUS,OS_PROCESS_WGT,GCS_COMP_CODE,PARTITION_KEY
01S5494661010,FBM,B,KP101002,C400620527,2022/03/14 14:52:51.000000,B,H6C40104_01,CallProductOSProgram,2022/03/14 15:09:44.515000,,,,,,,,,,2,0,01,K
01S5493049010,FBM,B,KP101002,C400620527,2022/03/14 14:52:52.000000,B,H6C40104_01,CallProductOSProgram,2022/03/14 15:09:46.053000,,,,,,,,,,2,0,01,K
01S5445655020,CYY,B,KM5KN112,C400620527,2022/03/14 14:53:10.000000,B,KM5KN112,CallColdCoilOSProgram,2022/03/14 15:01:24.134000,,,,,,,,,,2,22330,01,K
01S5353174010,FBF,B,H6C40125,C400620527,2022/03/14 14:56:06.000000,B,H6C40125_01,CallProductOSProgram,2022/03/14 14:56:06.890000,,,,,,,,,,2,15910,01,K
01S5439461010,FBM,B,KP101002,C400620527,2022/03/14 14:56:11.000000,B,H6C40104_01,CallProductOSProgram,2022/03/14 15:10:34.935000,,,,,,,,,,2,0,01,K
01S5478761010,FBE,B,KP145102,C400620527,2022/03/14 14:59:20.000000,B,KP145102,CallProductOSProgram,2022/03/14 14:59:20.694000,,,,,,,,,,2,36550,01,K
01S5419691010,DAG,B,KECZH697,C400620527,2022/03/14 15:18:25.000000,B,KEEZZ050,CallSlabOSProgram,2022/03/14 15:18:27.387000,,,,,,,,,,2,0,01,K
01S5419691010,DAH,B,KEEZZ050,C400620527,2022/03/14 15:18:27.000000,B,KEEZZ050,C400620527,2022/03/14 15:18:27.000000,,,,,,,,,,2,30059,01,K
01S5453217010,FCY,B,H6C40104,C400620527,2022/03/14 15:18:38.000000,B,H6C40126_01,CallProductOSProgram,2022/03/14 15:20:14.550000,,,,,,,,,,2,26020,01,K
01S5438590010,FBE,B,KP145102,C400620527,2022/03/14 14:59:21.000000,B,KP145102,CallProductOSProgram,2022/03/14 15:14:59.085000,,,,,,,,,,2,43350,01,K
01S5373580010,CEE,B,KMZPC201,C400620527,2022/03/14 15:06:42.000000,B,KMZPC201,C400620527,2022/03/14 15:06:42.000000,,,,,,,,,,2,13520,01,K
01S5463659010,CLE,B,KMZ3C201,C400620527,2022/03/14 15:07:11.000000,B,KMZ3C201,C400620527,2022/03/14 15:07:11.000000,,,,,,,,,,2,28270,01,K
01S5511892010,FBM,B,KP101002,C400620527,2022/03/14 15:08:15.000000,B,H6C40104_01,CallProductOSProgram,2022/03/14 15:21:13.999000,,,,,,,,,,2,0,01,K
01S5448823010,FBM,B,KP101002,C400620527,2022/03/14 15:08:16.000000,B,KP101002,C400620527,2022/03/14 15:08:16.000000,,,,,,,,,,2,11240,01,K
01S5494064010,FBM,B,KP101002,C400620527,2022/03/14 15:08:17.000000,B,KP101002,C400620527,2022/03/14 15:08:17.000000,,,,,,,,,,2,4550,01,K
01S5459347010,CYY,B,KM8AN112,C400620527,2022/03/14 15:09:12.000000,B,KM7AN113,CallColdCoilOSProgram,2022/03/14 15:16:51.502000,,,,,,,,,,2,24350,01,K
01S5468289010,DBE,B,KEEZZ613,C400620527,2022/03/14 15:09:24.000000,B,KEYZZ625,CallSlabOSProgram,2022/03/14 15:15:39.604000,,,,,,,,,,2,23919,01,K
01S5422388010,FBF,B,H6C40101,C400620527,2022/03/14 15:09:43.000000,B,H6C40101_01,CallProductOSProgram,2022/03/14 15:09:43.633000,,,,,,,,,,2,25990,01,K
01S5494661010,FCY,B,H6C40104,C400620527,2022/03/14 15:09:44.000000,B,H6C40126_01,CallProductOSProgram,2022/03/14 15:11:07.219000,,,,,,,,,,2,2500,01,K
01S5494274010,FCY,B,H6C40104,C400620527,2022/03/14 15:09:45.000000,B,H6C40126_01,CallProductOSProgram,2022/03/14 15:11:07.435000,,,,,,,,,,2,2790,01,K
01S5459218010,HEE,B,KHZZMM02,C400620527,2022/03/14 15:11:40.000000,B,KHZZMM02,C400620527,2022/03/14 15:11:40.000000,,,,,,,,,,2,27399,01,K
01S5461542010,CYY,B,KM8AN112,C400620527,2022/03/14 15:12:19.000000,B,KM8AN112,C400620527,2022/03/14 15:12:19.000000,,,,,,,,,,2,13800,01,K
01S5303107010,CDD,B,HNMDL011,C400620527,2022/03/14 15:13:50.000000,B,KMAZJ302,CallColdCoilOSProgram,2022/03/14 15:13:52.674000,,,,,,,,,,2,0,01,K
01S5303107010,CGH,B,KMAZJ302,C400620527,2022/03/14 15:13:52.000000,B,KMAZJ302,C400620527,2022/03/14 15:13:52.000000,,,,,,,,,,2,16334,01,K
01S5457843010,FCY,B,H6C40104,C400620527,2022/03/14 15:16:18.000000,B,H6C40126_01,CallProductOSProgram,2022/03/14 15:17:08.104000,,,,,,,,,,2,14450,01,K
01S5494419010,FBM,B,KP101002,C400620527,2022/03/14 15:02:46.000000,B,H6C40104_01,CallProductOSProgram,2022/03/14 15:16:19.018000,,,,,,,,,,2,0,01,K
01S5436299020,FCY,B,H6C40104,C400620527,2022/03/14 15:04:03.000000,B,H6C40126_01,CallProductOSProgram,2022/03/14 15:05:10.560000,,,,,,,,,,2,27790,01,K
01S5444264030,FBM,B,KP101002,C400620527,2022/03/14 15:06:02.000000,B,KP101002,C400620527,2022/03/14 15:06:02.000000,,,,,,,,,,2,24690,01,K
01S5505835050,AAC,B,HNMBY002,C400620527,2022/03/14 15:09:45.000000,B,HNMBY002_01,C400624502,2022/03/14 15:09:46.027000,,,,,,,,,,2,49326,01,K
01S5505715040,AAC,B,HNMBY002,C400620527,2022/03/14 15:09:45.000000,B,HNMBY002_01,C400624502,2022/03/14 15:09:46.107000,,,,,,,,,,2,75156,01,K
01S5505835040,AAC,B,HNMBY002,C400620527,2022/03/14 15:09:45.000000,B,HNMBY002_01,C400624502,2022/03/14 15:09:46.294000,,,,,,,,,,2,48550,01,K
01S5505715050,AAC,B,HNMBY002,C400620527,2022/03/14 15:09:45.000000,B,HNMBY002,C400620527,2022/03/14 15:09:45.000000,,,,,,,,,,2,26120,01,K
01S5505715170,AAC,B,HNMBY002,C400620527,2022/03/14 15:09:46.000000,B,HNMBY002,C400620527,2022/03/14 15:09:46.000000,,,,,,,,,,2,25926,01,K
01S5505715140,AAC,B,HNMBY002,C400620527,2022/03/14 15:09:46.000000,B,HNMBY002_01,C400624502,2022/03/14 15:09:52.601000,,,,,,,,,,2,96712,01,K
01S5505835020,AAC,B,HNMBY002,C400620527,2022/03/14 15:09:46.000000,B,HNMBY002_01,C400624502,2022/03/14 15:09:48.031000,,,,,,,,,,2,473652,01,K
01S5505835140,AAC,B,HNMBY002,C400620527,2022/03/14 15:09:47.000000,B,HNMBY002,C400620527,2022/03/14 15:09:47.000000,,,,,,,,,,2,27969,01,K
01S5418836040,AAC,B,HNMBY002,C400620527,2022/03/14 15:09:48.000000,B,HNMBY002_01,C400624502,2022/03/14 15:09:48.197000,,,,,,,,,,2,50492,01,K
01S5505715020,AAC,B,HNMBY002,C400620527,2022/03/14 15:09:48.000000,B,HNMBY002_01,C400624502,2022/03/14 15:09:48.814000,,,,,,,,,,2,208456,01,K
01S5418836010,AAC,B,HNMBY002,C400620527,2022/03/14 15:09:48.000000,B,HNMBY002_01,C400624502,2022/03/14 15:09:49.975000,,,,,,,,,,2,50492,01,K
01S5505715160,AAC,B,HNMBY002,C400620527,2022/03/14 15:09:48.000000,B,HNMBY002_01,C400624502,2022/03/14 15:09:50.869000,,,,,,,,,,2,419271,01,K
01S5505835030,AAC,B,HNMBY002,C400620527,2022/03/14 15:09:49.000000,B,HNMBY002_01,C400624502,2022/03/14 15:09:50.300000,,,,,,,,,,2,52434,01,K
01S5505835080,AAC,B,HNMBY002,C400620527,2022/03/14 15:09:50.000000,B,HNMBY002_01,C400624502,2022/03/14 15:09:50.394000,,,,,,,,,,2,52434,01,K
01S5505715150,AAC,B,HNMBY002,C400620527,2022/03/14 15:09:50.000000,B,HNMBY002,C400620527,2022/03/14 15:09:50.000000,,,,,,,,,,2,24566,01,K
01S5505715030,AAC,B,HNMBY002,C400620527,2022/03/14 15:09:50.000000,B,HNMBY002_01,C400624502,2022/03/14 15:09:52.375000,,,,,,,,,,2,346836,01,K
01S5505715130,AAC,B,HNMBY002,C400620527,2022/03/14 15:09:52.000000,B,HNMBY002_01,C400624502,2022/03/14 15:09:56.842000,,,,,,,,,,2,557722,01,K
01S5505835010,AAC,B,HNMBY002,C400620527,2022/03/14 15:09:54.000000,B,HNMBY002_01,C400624502,2022/03/14 15:09:57.375000,,,,,,,,,,2,703975,01,K
01S5505835110,AAC,B,HNMBY002,C400620527,2022/03/14 15:09:56.000000,B,HNMBY002_01,C400624502,2022/03/14 15:09:57.531000,,,,,,,,,,2,121255,01,K
01S5505835100,AAC,B,HNMBY002,C400620527,2022/03/14 15:09:57.000000,B,HNMBY002_01,C400624502,2022/03/14 15:09:58.434000,,,,,,,,,,2,120775,01,K
01S5505715120,AAC,B,HNMBY002,C400620527,2022/03/14 15:09:57.000000,B,HNMBY002_01,C400624502,2022/03/14 15:10:00.298000,,,,,,,,,,2,424327,01,K
01S5505835150,AAC,B,HNMBY002,C400620527,2022/03/14 15:09:58.000000,B,HNMBY002,C400620527,2022/03/14 15:09:58.000000,,,,,,,,,,2,25106,01,K
01S5505835090,AAC,B,HNMBY002,C400620527,2022/03/14 15:09:58.000000,B,HNMBY002,C400620527,2022/03/14 15:09:58.000000,,,,,,,,,,2,24060,01,K
01S5505715110,AAC,B,HNMBY002,C400620527,2022/03/14 15:09:59.000000,B,HNMBY002,C400620527,2022/03/14 15:09:59.000000,,,,,,,,,,2,22139,01,K
01S5505715100,AAC,B,HNMBY002,C400620527,2022/03/14 15:09:59.000000,B,HNMBY002_01,C400624502,2022/03/14 15:10:02.053000,,,,,,,,,,2,396174,01,K
01S5505715200,AAC,B,HNMBY002,C400620527,2022/03/14 15:10:00.000000,B,HNMBY002,C400620527,2022/03/14 15:10:00.000000,,,,,,,,,,2,23207,01,K
01S5505835070,AAC,B,HNMBY002,C400620527,2022/03/14 15:10:00.000000,B,HNMBY002,C400620527,2022/03/14 15:10:00.000000,,,,,,,,,,2,22916,01,K
01S5365262010,CYY,B,KM9PN112,C400620527,2022/03/14 15:10:02.000000,B,KM9PN113,CallColdCoilOSProgram,2022/03/14 15:19:41.134000,,,,,,,,,,2,25020,01,K
01S5423988010,FBJ,B,KP152101,C400620527,2022/03/14 15:10:35.000000,B,KP152101,CallProductOSProgram,2022/03/14 15:10:38.648000,,,,,,,,,,2,58520,01,K
01S5465647010,CED,B,KM5FN112,C400620527,2022/03/14 15:10:55.000000,B,KM5FN112,C400620527,2022/03/14 15:10:55.000000,,,,,,,,,,2,11890,01,K
01S5504162010,HEE,B,KHZZMM02,C400620527,2022/03/14 15:11:27.000000,B,KHZZMM02,CallHotCoilOSProgram,2022/03/14 15:11:36.815000,,,,,,,,,,2,319090,01,K
01S5460686010,FBF,B,H6C40101,C400620527,2022/03/14 15:11:38.000000,B,H6C40101_01,CallProductOSProgram,2022/03/14 15:11:38.553000,,,,,,,,,,2,25570,01,K
01S5446638010,HEE,B,KHZZMM02,C400620527,2022/03/14 15:11:38.000000,B,KHZZMM02,C400620527,2022/03/14 15:11:38.000000,,,,,,,,,,2,27633,01,K
01S5480694010,FA1,B,KP104001,C400620527,2022/03/14 14:29:42.000000,B,KP104001,CallProductOSProgram,2022/03/14 14:29:43.125000,,,,,,,,,,2,22990,01,K
01S5471932010,FBG,B,KP152101,C400620527,2022/03/14 14:37:04.000000,B,KP152101,CallProductOSProgram,2022/03/14 14:37:13.973000,,,,,,,,,,2,29040,01,K
01S5461495010,FBG,B,KP152101,C400620527,2022/03/14 14:37:11.000000,B,KP152101,C400620527,2022/03/14 14:37:11.000000,,,,,,,,,,2,15830,01,K
01S5454550010,FBF,B,H6C40101,C400620527,2022/03/14 14:41:14.000000,B,KP106002,CallProductOSProgram,2022/03/14 15:03:31.988000,,,,,,,,,,2,22040,01,K
01S5462460010,FBF,B,H6C40101,C400620527,2022/03/14 14:41:14.000000,B,H6C40101,C400620527,2022/03/14 14:41:14.000000,,,,,,,,,,2,10900,01,K
01S5228216010,FBJ,B,KP152101,C400620527,2022/03/14 14:45:36.000000,B,KP106002,CallProductOSProgram,2022/03/14 15:08:26.591000,,,,,,,,,,2,13110,01,K
01S5495201010,AAD,B,HNMCY001,C400620527,2022/03/14 14:47:31.000000,B,HNMCY001_01,C400624502,2022/03/14 14:47:32.467000,,,,,,,,,,2,39958,01,K
01S5495206010,AAD,B,HNMCY001,C400620527,2022/03/14 14:47:31.000000,B,HNMCY001_01,C400624502,2022/03/14 14:47:32.568000,,,,,,,,,,2,39958,01,K
01S5492580010,AAD,B,HNMCY001,C400620527,2022/03/14 14:47:32.000000,B,HNMCY001_01,C400624502,2022/03/14 14:47:33.475000,,,,,,,,,,2,163600,01,K
01S5473596010,AAD,B,HNMCY001,C400620527,2022/03/14 14:47:32.000000,B,HNMCY001,C400620527,2022/03/14 14:47:32.000000,,,,,,,,,,2,34055,01,K
01S5493784010,AAD,B,HNMCY001,C400620527,2022/03/14 14:47:32.000000,B,HNMCY001,C400620527,2022/03/14 14:47:32.000000,,,,,,,,,,2,29978,01,K
01S5495165010,AAD,B,HNMCY001,C400620527,2022/03/14 14:47:33.000000,B,HNMCY001,C400620527,2022/03/14 14:47:33.000000,,,,,,,,,,2,31743,01,K
01S5495182010,AAD,B,HNMCY001,C400620527,2022/03/14 14:47:33.000000,B,HNMCY001_01,C400624502,2022/03/14 14:47:35.515000,,,,,,,,,,2,159320,01,K
01S5488215010,AAD,B,HNMCY001,C400620527,2022/03/14 14:47:33.000000,B,HNMCY001,C400620527,2022/03/14 14:47:33.000000,,,,,,,,,,2,32667,01,K
01S5495190010,AAD,B,HNMCY001,C400620527,2022/03/14 14:47:33.000000,B,HNMCY001_01,C400624502,2022/03/14 14:47:34.557000,,,,,,,,,,2,159320,01,K
01S5495173010,AAD,B,HNMCY001,C400620527,2022/03/14 14:47:34.000000,B,HNMCY001_01,C400624502,2022/03/14 14:47:36.259000,,,,,,,,,,2,159320,01,K
01S5495177010,AAD,B,HNMCY001,C400620527,2022/03/14 14:47:35.000000,B,HNMCY001_01,C400624502,2022/03/14 14:47:35.744000,,,,,,,,,,2,127456,01,K
01S5492534010,AAD,B,HNMCY001,C400620527,2022/03/14 14:47:35.000000,B,HNMCY001_01,C400624502,2022/03/14 14:47:37.381000,,,,,,,,,,2,285597,01,K
01S5492527010,AAD,B,HNMCY001,C400620527,2022/03/14 14:47:35.000000,B,HNMCY001,C400620527,2022/03/14 14:47:35.000000,,,,,,,,,,2,32377,01,K
01S5490744010,AAD,B,HNMCY001,C400620527,2022/03/14 14:47:36.000000,B,HNMCY001,C400620527,2022/03/14 14:47:36.000000,,,,,,,,,,2,32105,01,K
01S5495262010,AAD,B,HNMCY001,C400620527,2022/03/14 14:47:36.000000,B,HNMCY001,C400620527,2022/03/14 14:47:36.000000,,,,,,,,,,2,32198,01,K
01S5443444010,AAD,B,HNMCY001,C400620527,2022/03/14 14:47:37.000000,B,HNMCY001,C400620527,2022/03/14 14:47:37.000000,,,,,,,,,,2,30467,01,K
01S5490753010,AAD,B,HNMCY001,C400620527,2022/03/14 14:47:37.000000,B,HNMCY001,C400620527,2022/03/14 14:47:37.000000,,,,,,,,,,2,31235,01,K
01S5459415010,AAD,B,HNMCY001,C400620527,2022/03/14 14:47:37.000000,B,HNMCY001_01,C400624502,2022/03/14 14:47:37.824000,,,,,,,,,,2,51978,01,K
01S5473467010,AAD,B,HNMCY001,C400620527,2022/03/14 14:47:37.000000,B,HNMCY001,C400620527,2022/03/14 14:47:37.000000,,,,,,,,,,2,29391,01,K
01S5473570010,AAD,B,HNMCY001,C400620527,2022/03/14 14:47:38.000000,B,HNMCY001_01,C400624502,2022/03/14 14:47:38.657000,,,,,,,,,,2,141035,01,K
01S5492211010,AAD,B,HNMCY001,C400620527,2022/03/14 14:47:38.000000,B,HNMCY001,C400620527,2022/03/14 14:47:38.000000,,,,,,,,,,2,25991,01,K
01S5490740010,AAD,B,HNMCY001,C400620527,2022/03/14 14:47:38.000000,B,HNMCY001_01,C400624502,2022/03/14 14:47:39.370000,,,,,,,,,,2,103956,01,K
01S5473480010,AAD,B,HNMCY001,C400620527,2022/03/14 14:47:39.000000,B,HNMCY001,C400620527,2022/03/14 14:47:39.000000,,,,,,,,,,2,27123,01,K
01S5484024010,AAD,B,HNMCY001,C400620527,2022/03/14 14:47:39.000000,B,HNMCY001,C400620527,2022/03/14 14:47:39.000000,,,,,,,,,,2,25059,01,K
01S5446191010,FBR,B,HNMGP005,C400620527,2022/03/14 14:48:01.000000,B,H6C40101_01,CallProductOSProgram,2022/03/14 15:02:57.627000,,,,,,,,,,2,0,01,K
01S5434553040,FBL,B,KP101002,C400620527,2022/03/14 14:48:41.000000,B,KP101002,C400620527,2022/03/14 14:48:41.000000,,,,,,,,,,2,22360,01,K
01S5467162010,FA1,B,KP104001,C400620527,2022/03/14 14:59:57.000000,B,KP104001,CallProductOSProgram,2022/03/14 14:59:57.525000,,,,,,,,,,2,9220,01,K
01S5405759010,FBU,B,H6C40127,C400620527,2022/03/14 14:55:18.000000,B,H6C40127_01,CallProductOSProgram,2022/03/14 14:55:19.001000,,,,,,,,,,2,29410,01,K
01S5454771010,FBF,B,H6C40125,C400620527,2022/03/14 14:56:29.000000,B,H6C40125,C400620527,2022/03/14 14:56:29.000000,,,,,,,,,,2,9410,01,K
01S5454365010,HCH,B,KHZFCM25,C400620527,2022/03/14 14:57:27.000000,B,KH1APM14,CallHotCoilOSProgram,2022/03/14 14:57:29.230000,,,,,,,,,,2,27724,01,K
01S5475183010,HEE,B,KHZZMM02,C400620527,2022/03/14 14:57:29.000000,B,KHZZMM02,C400620527,2022/03/14 14:57:29.000000,,,,,,,,,,2,29656,01,K
01S5383161010,FA1,B,KP104001,C400620527,2022/03/14 14:58:41.000000,B,KP104001,CallProductOSProgram,2022/03/14 15:01:38.214000,,,,,,,,,,2,29340,01,K
01S5511829010,FBM,B,KP101002,C400620527,2022/03/14 14:59:16.000000,B,H6C40104_01,CallProductOSProgram,2022/03/14 15:19:39.642000,,,,,,,,,,2,0,01,K
01S5462401010,FBE,B,KP145102,C400620527,2022/03/14 15:00:21.000000,B,KP145102,C400620527,2022/03/14 15:00:21.000000,,,,,,,,,,2,21360,01,K
01S5461519010,FBL,B,KP101002,C400620527,2022/03/14 14:23:25.000000,B,KP101002,C400620527,2022/03/14 14:23:25.000000,,,,,,,,,,2,9830,01,K
01S5479888040,FBE,B,KP145102,C400620527,2022/03/14 14:28:22.000000,B,KP145102,C400620527,2022/03/14 14:28:22.000000,,,,,,,,,,2,21110,01,K
01S5489320010,FBS,B,H6C40101,C400620527,2022/03/14 14:30:35.000000,B,H6C40127_01,CallProductOSProgram,2022/03/14 14:55:24.612000,,,,,,,,,,2,0,01,K
01S5465300010,FBS,B,H6C40101,C400620527,2022/03/14 14:30:42.000000,B,H6C40127_01,CallProductOSProgram,2022/03/14 14:55:23.407000,,,,,,,,,,2,0,01,K
01S5478628010,FBS,B,H6C40101,C400620527,2022/03/14 14:30:43.000000,B,H6C40127_01,CallProductOSProgram,2022/03/14 14:55:23.823000,,,,,,,,,,2,0,01,K
01S5419415010,FBF,B,H6C40101,C400620527,2022/03/14 14:32:15.000000,B,H6C40101_01,CallProductOSProgram,2022/03/14 14:32:15.515000,,,,,,,,,,2,23290,01,K
01S5435241010,CYY,B,KM23E112,C400620527,2022/03/14 14:33:22.000000,B,KM23E113,CallColdCoilOSProgram,2022/03/14 14:35:17.749000,,,,,,,,,,2,25060,01,K
01S5354091020,CDD,B,KMZZC207,C400620527,2022/03/14 14:34:13.000000,B,K0200190,CallColdCoilOSProgram,2022/03/14 14:34:31.051000,,,,,,,,,,2,0,01,K
01S5448507010,FBF,B,H6C40101,C400620527,2022/03/14 14:34:22.000000,B,H6C40101,C400620527,2022/03/14 14:34:22.000000,,,,,,,,,,2,10450,01,K
01S5493020010,FBM,B,KP101002,C400620527,2022/03/14 14:34:31.000000,B,H6C40104_01,CallProductOSProgram,2022/03/14 14:46:25.227000,,,,,,,,,,2,0,01,K
01S5477013010,FBJ,B,KP152101,C400620527,2022/03/14 14:25:30.000000,B,KP152101,CallProductOSProgram,2022/03/14 15:15:12.911000,,,,,,,,,,2,0,01,K
01S5422388010,FAB,B,HNMDP011,C400620527,2022/03/14 14:44:23.000000,B,KP142102,CallProductOSProgram,2022/03/14 14:44:26.992000,,,,,,,,,,2,0,01,K
01S5512012010,FBM,B,KP101002,C400620527,2022/03/14 15:02:47.000000,B,H6C40104_01,CallProductOSProgram,2022/03/14 15:16:19.687000,,,,,,,,,,2,0,01,K
01S5508838010,HAD,B,HNMDH031,C400620527,2022/03/14 15:06:47.000000,B,KHZZJM18,CallHotCoilOSProgram,2022/03/14 15:07:07.494000,,,,,,,,,,2,0,01,K
01S5508838010,HCH,B,KHZZJM18,C400620527,2022/03/14 15:06:50.000000,B,KHZFCM25,CallHotCoilOSProgram,2022/03/14 15:07:09.106000,,,,,,,,,,2,77313,01,K
01S5463658010,CLE,B,KMZ3C201,C400620527,2022/03/14 15:07:10.000000,B,KMZ3C201,C400620527,2022/03/14 15:07:10.000000,,,,,,,,,,2,22390,01,K
01S5478694010,HED,B,KHZZYM14,C400620527,2022/03/14 15:12:17.000000,B,KHZZYM14,C400620527,2022/03/14 15:12:17.000000,,,,,,,,,,2,30637,01,K
01S5439698010,FCY,B,H6C40104,C400620527,2022/03/14 15:12:25.000000,B,H6C40126_01,CallProductOSProgram,2022/03/14 15:14:03.673000,,,,,,,,,,2,19710,01,K
01S5446942050,HED,B,KHZZYM14,C400620527,2022/03/14 15:14:53.000000,B,KHZZYM14,CallHotCoilOSProgram,2022/03/14 15:22:08.825000,,,,,,,,,,2,63292,01,K
01S5340963010,HED,B,KHZZYM12,C400620527,2022/03/14 15:16:05.000000,B,KHZZYM14,CallHotCoilOSProgram,2022/03/14 15:22:40.977000,,,,,,,,,,2,55784,01,K
01S5411783010,CEE,B,KMZPC201,C400620527,2022/03/14 15:06:41.000000,B,KMZPC201,C400620527,2022/03/14 15:06:41.000000,,,,,,,,,,2,13150,01,K
01S5430382010,HYY,B,KH1FPM16,C400620527,2022/03/14 15:10:03.000000,B,KH1FPM08,CallHotCoilOSProgram,2022/03/14 15:10:06.662000,,,,,,,,,,2,27190,01,K
01S5466954030,FA1,B,KP104001,C400620527,2022/03/14 15:10:18.000000,B,KP145102,CallProductOSProgram,2022/03/14 15:10:21.033000,,,,,,,,,,2,0,01,K
01S5458905010,CGH,B,KM7CN110,C400620527,2022/03/14 15:11:09.000000,B,KM7CN110,CallColdCoilOSProgram,2022/03/14 15:11:10.164000,,,,,,,,,,2,32475,01,K
01S5437218010,FBJ,B,KP152101,C400620527,2022/03/14 14:37:37.000000,B,KP152101,C400620527,2022/03/14 14:37:37.000000,,,,,,,,,,2,10830,01,K
01S5426228010,AAC,B,HNMBY001,C400620527,2022/03/14 14:38:01.000000,B,HNMBY001_01,C400624502,2022/03/14 14:38:02.451000,,,,,,,,,,2,25976,01,K
01S5332031010,AAC,B,HNMBY001,C400620527,2022/03/14 14:38:01.000000,B,HNMBY001_01,C400624502,2022/03/14 14:38:03.077000,,,,,,,,,,2,178959,01,K
01S5490885010,AAC,B,HNMBY001,C400620527,2022/03/14 14:38:03.000000,B,HNMBY001_01,C400624502,2022/03/14 14:38:04.151000,,,,,,,,,,2,131720,01,K
01S5436440010,AAC,B,HNMBY001,C400620527,2022/03/14 14:38:03.000000,B,HNMBY001,C400620527,2022/03/14 14:38:03.000000,,,,,,,,,,2,26419,01,K
01S5474783010,AAC,B,HNMBY001,C400620527,2022/03/14 14:38:03.000000,B,HNMBY001_01,C400624502,2022/03/14 14:38:03.852000,,,,,,,,,,2,45980,01,K
01S5459381010,AAC,B,HNMBY001,C400620527,2022/03/14 14:38:03.000000,B,HNMBY001,C400620527,2022/03/14 14:38:03.000000,,,,,,,,,,2,23370,01,K
01S5482109010,AAC,B,HNMBY001,C400620527,2022/03/14 14:38:03.000000,B,HNMBY001,C400620527,2022/03/14 14:38:03.000000,,,,,,,,,,2,22883,01,K
01S5446200010,AAC,B,HNMBY001,C400620527,2022/03/14 14:38:04.000000,B,HNMBY001_01,C400624502,2022/03/14 14:38:05.019000,,,,,,,,,,2,109892,01,K
01S5488267010,AAC,B,HNMBY001,C400620527,2022/03/14 14:38:04.000000,B,HNMBY001_01,C400624502,2022/03/14 14:38:05.302000,,,,,,,,,,2,99900,01,K
01S5482068010,AAC,B,HNMBY001,C400620527,2022/03/14 14:38:05.000000,B,HNMBY001_01,C400624502,2022/03/14 14:38:05.472000,,,,,,,,,,2,29964,01,K
01S5484678010,AAC,B,HNMBY001,C400620527,2022/03/14 14:38:05.000000,B,HNMBY001_01,C400624502,2022/03/14 14:38:06.215000,,,,,,,,,,2,44961,01,K
01S5487934010,AAC,B,HNMBY001,C400620527,2022/03/14 14:38:05.000000,B,HNMBY001_01,C400624502,2022/03/14 14:38:06.451000,,,,,,,,,,2,99900,01,K
01S5445792010,AAC,B,HNMBY001,C400620527,2022/03/14 14:38:06.000000,B,HNMBY001_01,C400624502,2022/03/14 14:38:06.532000,,,,,,,,,,2,40548,01,K
01S5412126010,AAC,B,HNMBY001,C400620527,2022/03/14 14:38:06.000000,B,HNMBY001,C400620527,2022/03/14 14:38:06.000000,,,,,,,,,,2,23114,01,K
01S5486162010,AAC,B,HNMBY001,C400620527,2022/03/14 14:38:06.000000,B,HNMBY001_01,C400624502,2022/03/14 14:38:07.538000,,,,,,,,,,2,32326,01,K
01S5482086010,AAC,B,HNMBY001,C400620527,2022/03/14 14:38:06.000000,B,HNMBY001_01,C400624502,2022/03/14 14:38:07.623000,,,,,,,,,,2,27974,01,K
01S5410674010,AAC,B,HNMBY001,C400620527,2022/03/14 14:38:07.000000,B,HNMBY001_01,C400624502,2022/03/14 14:38:08.727000,,,,,,,,,,2,59940,01,K
01S5444649010,AAC,B,HNMBY001,C400620527,2022/03/14 14:38:07.000000,B,HNMBY001,C400620527,2022/03/14 14:38:07.000000,,,,,,,,,,2,23114,01,K
01S5482054010,AAC,B,HNMBY001,C400620527,2022/03/14 14:38:07.000000,B,HNMBY001,C400620527,2022/03/14 14:38:07.000000,,,,,,,,,,2,23114,01,K
01S5444689010,AAC,B,HNMBY001,C400620527,2022/03/14 14:38:07.000000,B,HNMBY001,C400620527,2022/03/14 14:38:07.000000,,,,,,,,,,2,23125,01,K
01S5404967010,AAC,B,HNMBY001,C400620527,2022/03/14 14:38:08.000000,B,HNMBY001_01,C400624502,2022/03/14 14:38:09.010000,,,,,,,,,,2,99648,01,K
01S5410656010,AAC,B,HNMBY001,C400620527,2022/03/14 14:38:08.000000,B,HNMBY001_01,C400624502,2022/03/14 14:38:09.303000,,,,,,,,,,2,97938,01,K
01S5397512010,AAC,B,HNMBY001,C400620527,2022/03/14 14:38:09.000000,B,HNMBY001_01,C400624502,2022/03/14 14:38:11.532000,,,,,,,,,,2,29964,01,K
